"Part Number","Tariff Code","Hazard/Dangerous Code","Dealer Net Price","Flat Fee","Large Tracks Charge","Regular Tracks Charge","Tires ATV Large Charge","Tires ATV Small Charge","Tires MC Charge","Wheels ATV Charge","Wheels MC Charge"
2820-6726,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6727,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6728,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6730,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6731,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6732,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6733,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6734,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6735,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6736,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6737,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6738,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6739,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6740,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6741,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6742,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6743,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6744,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6745,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6746,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6748,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6749,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6750,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6751,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6752,4203.10.00.31,None,N,Y,N,N,N,N,N,N,N
2820-6754,6110.20.00.11,None,N,Y,N,N,N,N,N,N,N
2820-6755,6110.20.00.11,None,N,Y,N,N,N,N,N,N,N
2820-6756,6110.20.00.11,None,N,Y,N,N,N,N,N,N,N
2820-6757,6110.20.00.11,None,N,Y,N,N,N,N,N,N,N
2820-6758,6110.20.00.11,None,N,Y,N,N,N,N,N,N,N
2820-6759,6110.20.00.11,None,N,Y,N,N,N,N,N,N,N
2820-6760,6110.20.00.11,None,N,Y,N,N,N,N,N,N,N
2820-6761,6201.40.90.11,None,N,Y,N,N,N,N,N,N,N
2820-6762,6201.40.90.11,None,N,Y,N,N,N,N,N,N,N
2820-6763,6201.40.90.11,None,N,Y,N,N,N,N,N,N,N
2820-6764,6201.40.90.11,None,N,Y,N,N,N,N,N,N,N
2820-6766,6201.40.90.11,None,N,Y,N,N,N,N,N,N,N
2820-6774,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6775,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6776,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6777,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6778,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6781,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6782,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6783,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6784,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6788,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6789,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6790,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6791,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6792,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6793,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6794,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6795,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6796,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6797,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6798,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6799,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6800,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6801,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6802,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6803,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6804,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6805,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6806,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6807,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6809,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6810,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6811,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6812,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6813,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6832,,None,N,Y,N,N,N,N,N,N,N
2820-6833,,None,N,Y,N,N,N,N,N,N,N
2820-6834,,None,N,Y,N,N,N,N,N,N,N
2820-6835,,None,N,Y,N,N,N,N,N,N,N
2820-6836,,None,N,Y,N,N,N,N,N,N,N
2820-6839,,None,N,Y,N,N,N,N,N,N,N
2820-6840,,None,N,Y,N,N,N,N,N,N,N
2820-6841,,None,N,Y,N,N,N,N,N,N,N
2820-6842,,None,N,Y,N,N,N,N,N,N,N
2820-6843,,None,N,Y,N,N,N,N,N,N,N
2820-6844,,None,N,Y,N,N,N,N,N,N,N
2820-6846,,None,N,Y,N,N,N,N,N,N,N
2820-6847,,None,N,Y,N,N,N,N,N,N,N
2820-6848,,None,N,Y,N,N,N,N,N,N,N
2820-6849,,None,N,Y,N,N,N,N,N,N,N
2820-6850,,None,N,Y,N,N,N,N,N,N,N
2820-6853,,None,N,Y,N,N,N,N,N,N,N
2820-6854,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6855,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6856,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6857,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6860,,None,N,Y,N,N,N,N,N,N,N
2820-6861,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6862,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6863,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6864,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6867,,None,N,Y,N,N,N,N,N,N,N
2820-6868,,None,N,Y,N,N,N,N,N,N,N
2820-6869,,None,N,Y,N,N,N,N,N,N,N
2820-6870,,None,N,Y,N,N,N,N,N,N,N
2820-6871,,None,N,Y,N,N,N,N,N,N,N
2820-6872,,None,N,Y,N,N,N,N,N,N,N
2820-6873,,None,N,Y,N,N,N,N,N,N,N
2820-6874,,None,N,Y,N,N,N,N,N,N,N
2820-6932,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6933,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6934,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6935,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6936,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6937,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6938,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6939,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6940,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6941,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6942,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6943,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6944,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6945,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6946,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6947,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6948,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6949,,None,N,Y,N,N,N,N,N,N,N
2820-6950,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6951,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6952,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6954,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6955,6210.20.90.00,None,N,Y,N,N,N,N,N,N,N
2820-6956,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6957,,None,N,Y,N,N,N,N,N,N,N
2820-6958,,None,N,Y,N,N,N,N,N,N,N
2820-6959,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6960,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6961,,None,N,Y,N,N,N,N,N,N,N
2820-6962,,None,N,Y,N,N,N,N,N,N,N
2820-6963,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6964,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6965,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6966,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6967,6201.40.90.22,None,N,Y,N,N,N,N,N,N,N
2820-6968,,None,N,Y,N,N,N,N,N,N,N
2820-6970,,None,N,Y,N,N,N,N,N,N,N
2820-6971,6202.30.00.10,None,N,Y,N,N,N,N,N,N,N
2820-6974,6202.30.00.10,None,N,Y,N,N,N,N,N,N,N
2820-6976,6202.30.00.10,None,N,Y,N,N,N,N,N,N,N
2820-6978,6202.30.00.10,None,N,Y,N,N,N,N,N,N,N
2820-6979,6202.30.00.10,None,N,Y,N,N,N,N,N,N,N
2820-7038,,None,N,Y,N,N,N,N,N,N,N
2820-7039,,None,N,Y,N,N,N,N,N,N,N
2820-7040,,None,N,Y,N,N,N,N,N,N,N
2820-7041,,None,N,Y,N,N,N,N,N,N,N
2820-7042,,None,N,Y,N,N,N,N,N,N,N
2820-7043,,None,N,Y,N,N,N,N,N,N,N
2820-7044,,None,N,Y,N,N,N,N,N,N,N
2820-7045,,None,N,Y,N,N,N,N,N,N,N
2820-7046,,None,N,Y,N,N,N,N,N,N,N
2820-7047,,None,N,Y,N,N,N,N,N,N,N
2820-7048,,None,N,Y,N,N,N,N,N,N,N
2820-7049,,None,N,Y,N,N,N,N,N,N,N
2820-7050,,None,N,Y,N,N,N,N,N,N,N
2820-7051,,None,N,Y,N,N,N,N,N,N,N
2820-7052,,None,N,Y,N,N,N,N,N,N,N
2820-7053,,None,N,Y,N,N,N,N,N,N,N
2820-7054,,None,N,Y,N,N,N,N,N,N,N
2820-7055,,None,N,Y,N,N,N,N,N,N,N
2820-7056,,None,N,Y,N,N,N,N,N,N,N
2820-7057,,None,N,Y,N,N,N,N,N,N,N
2820-7058,,None,N,Y,N,N,N,N,N,N,N
2820-7059,,None,N,Y,N,N,N,N,N,N,N
2820-7060,,None,N,Y,N,N,N,N,N,N,N
2820-7061,,None,N,Y,N,N,N,N,N,N,N
2820-7062,,None,N,Y,N,N,N,N,N,N,N
2820-7063,,None,N,Y,N,N,N,N,N,N,N
2820-7064,,None,N,Y,N,N,N,N,N,N,N
2820-7065,,None,N,Y,N,N,N,N,N,N,N
2820-7066,,None,N,Y,N,N,N,N,N,N,N
2820-7067,,None,N,Y,N,N,N,N,N,N,N
2820-7068,,None,N,Y,N,N,N,N,N,N,N
2820-7069,,None,N,Y,N,N,N,N,N,N,N
2820-7070,,None,N,Y,N,N,N,N,N,N,N
2820-7071,,None,N,Y,N,N,N,N,N,N,N
2820-7072,,None,N,Y,N,N,N,N,N,N,N
2820-7073,,None,N,Y,N,N,N,N,N,N,N
2820-7074,,None,N,Y,N,N,N,N,N,N,N
2820-7080,,None,N,Y,N,N,N,N,N,N,N
2820-7081,,None,N,Y,N,N,N,N,N,N,N
2820-7082,,None,N,Y,N,N,N,N,N,N,N
2820-7083,,None,N,Y,N,N,N,N,N,N,N
2820-7084,,None,N,Y,N,N,N,N,N,N,N
2820-7087,,None,N,Y,N,N,N,N,N,N,N
2820-7088,,None,N,Y,N,N,N,N,N,N,N
2820-7089,,None,N,Y,N,N,N,N,N,N,N
2820-7090,,None,N,Y,N,N,N,N,N,N,N
2820-7091,,None,N,Y,N,N,N,N,N,N,N
2820-7092,,None,N,Y,N,N,N,N,N,N,N
2820-7093,,None,N,Y,N,N,N,N,N,N,N
2820-7094,,None,N,Y,N,N,N,N,N,N,N
2820-7095,,None,N,Y,N,N,N,N,N,N,N
2820-7096,,None,N,Y,N,N,N,N,N,N,N
2820-7097,,None,N,Y,N,N,N,N,N,N,N
2820-7098,,None,N,Y,N,N,N,N,N,N,N
2820-7099,,None,N,Y,N,N,N,N,N,N,N
2820-7100,,None,N,Y,N,N,N,N,N,N,N
2820-7101,,None,N,Y,N,N,N,N,N,N,N
2820-7102,,None,N,Y,N,N,N,N,N,N,N
2820-7103,,None,N,Y,N,N,N,N,N,N,N
2820-7104,,None,N,Y,N,N,N,N,N,N,N
2820-7105,,None,N,Y,N,N,N,N,N,N,N
2820-7106,,None,N,Y,N,N,N,N,N,N,N
2820-7107,,None,N,Y,N,N,N,N,N,N,N
2820-7108,,None,N,Y,N,N,N,N,N,N,N
2820-7109,,None,N,Y,N,N,N,N,N,N,N
2820-7110,,None,N,Y,N,N,N,N,N,N,N
2820-7111,,None,N,Y,N,N,N,N,N,N,N
2820-7114,,None,N,Y,N,N,N,N,N,N,N
2820-7115,,None,N,Y,N,N,N,N,N,N,N
2820-7116,,None,N,Y,N,N,N,N,N,N,N
2820-7117,,None,N,Y,N,N,N,N,N,N,N
2820-7118,,None,N,Y,N,N,N,N,N,N,N
2820-7119,,None,N,Y,N,N,N,N,N,N,N
2820-7120,,None,N,Y,N,N,N,N,N,N,N
2820-7121,,None,N,Y,N,N,N,N,N,N,N
2820-7122,,None,N,Y,N,N,N,N,N,N,N
2820-7123,,None,N,Y,N,N,N,N,N,N,N
2820-7124,,None,N,Y,N,N,N,N,N,N,N
2820-7125,,None,N,Y,N,N,N,N,N,N,N
2820-7126,,None,N,Y,N,N,N,N,N,N,N
2820-7135,,None,N,Y,N,N,N,N,N,N,N
2820-7136,,None,N,Y,N,N,N,N,N,N,N
2820-7137,,None,N,Y,N,N,N,N,N,N,N
2820-7138,,None,N,Y,N,N,N,N,N,N,N
2820-7139,,None,N,Y,N,N,N,N,N,N,N
2820-7140,,None,N,Y,N,N,N,N,N,N,N
2820-7142,,None,N,Y,N,N,N,N,N,N,N
2820-7143,,None,N,Y,N,N,N,N,N,N,N
2820-7144,,None,N,Y,N,N,N,N,N,N,N
2820-7145,,None,N,Y,N,N,N,N,N,N,N
2820-7146,,None,N,Y,N,N,N,N,N,N,N
2820-7149,,None,N,Y,N,N,N,N,N,N,N
2820-7150,,None,N,Y,N,N,N,N,N,N,N
2820-7151,,None,N,Y,N,N,N,N,N,N,N
2820-7152,,None,N,Y,N,N,N,N,N,N,N
2820-7153,,None,N,Y,N,N,N,N,N,N,N
2820-7156,,None,N,Y,N,N,N,N,N,N,N
2820-7157,,None,N,Y,N,N,N,N,N,N,N
2820-7158,,None,N,Y,N,N,N,N,N,N,N
2820-7159,,None,N,Y,N,N,N,N,N,N,N
2820-7160,,None,N,Y,N,N,N,N,N,N,N
2820-7161,,None,N,Y,N,N,N,N,N,N,N
2820-7162,,None,N,Y,N,N,N,N,N,N,N
2820-7163,,None,N,Y,N,N,N,N,N,N,N
2820-7164,,None,N,Y,N,N,N,N,N,N,N
2820-7165,,None,N,Y,N,N,N,N,N,N,N
2820-7166,,None,N,Y,N,N,N,N,N,N,N
2820-7167,,None,N,Y,N,N,N,N,N,N,N
2820-7171,,None,N,Y,N,N,N,N,N,N,N
2820-7172,,None,N,Y,N,N,N,N,N,N,N
2820-7173,,None,N,Y,N,N,N,N,N,N,N
2820-7174,,None,N,Y,N,N,N,N,N,N,N
2820-7175,,None,N,Y,N,N,N,N,N,N,N
2820-7178,,None,N,Y,N,N,N,N,N,N,N
2820-7179,,None,N,Y,N,N,N,N,N,N,N
2820-7180,,None,N,Y,N,N,N,N,N,N,N
2820-7181,,None,N,Y,N,N,N,N,N,N,N
2820-7182,,None,N,Y,N,N,N,N,N,N,N
2820-7185,,None,N,Y,N,N,N,N,N,N,N
2820-7186,,None,N,Y,N,N,N,N,N,N,N
2820-7187,,None,N,Y,N,N,N,N,N,N,N
2820-7188,,None,N,Y,N,N,N,N,N,N,N
2820-7189,,None,N,Y,N,N,N,N,N,N,N
2820-7192,,None,N,Y,N,N,N,N,N,N,N
2820-7193,,None,N,Y,N,N,N,N,N,N,N
2820-7194,,None,N,Y,N,N,N,N,N,N,N
2820-7195,,None,N,Y,N,N,N,N,N,N,N
2820-7196,,None,N,Y,N,N,N,N,N,N,N
2820-7199,,None,N,Y,N,N,N,N,N,N,N
2820-7200,,None,N,Y,N,N,N,N,N,N,N
2820-7201,,None,N,Y,N,N,N,N,N,N,N
2820-7202,,None,N,Y,N,N,N,N,N,N,N
2820-7203,,None,N,Y,N,N,N,N,N,N,N
2820-7321,,None,N,Y,N,N,N,N,N,N,N
2820-7322,,None,N,Y,N,N,N,N,N,N,N
2820-7323,,None,N,Y,N,N,N,N,N,N,N
2820-7324,,None,N,Y,N,N,N,N,N,N,N
2820-7325,,None,N,Y,N,N,N,N,N,N,N
2820-7326,,None,N,Y,N,N,N,N,N,N,N
2820-7327,,None,N,Y,N,N,N,N,N,N,N
2820-7329,,None,N,Y,N,N,N,N,N,N,N
2820-7332,,None,N,Y,N,N,N,N,N,N,N
2820-7333,,None,N,Y,N,N,N,N,N,N,N
2820-7334,,None,N,Y,N,N,N,N,N,N,N
2820-7335,,None,N,Y,N,N,N,N,N,N,N
2820-7336,,None,N,Y,N,N,N,N,N,N,N
2820-7337,,None,N,Y,N,N,N,N,N,N,N
2820-7338,,None,N,Y,N,N,N,N,N,N,N
2820-7341,,None,N,Y,N,N,N,N,N,N,N
2820-7342,,None,N,Y,N,N,N,N,N,N,N
2820-7343,,None,N,Y,N,N,N,N,N,N,N
2820-7344,,None,N,Y,N,N,N,N,N,N,N
2820-7345,,None,N,Y,N,N,N,N,N,N,N
2820-7346,,None,N,Y,N,N,N,N,N,N,N
2820-7347,,None,N,Y,N,N,N,N,N,N,N
2820-7348,,None,N,Y,N,N,N,N,N,N,N
2820-7349,,None,N,Y,N,N,N,N,N,N,N
2820-7350,,None,N,Y,N,N,N,N,N,N,N
2820-7351,,None,N,Y,N,N,N,N,N,N,N
2820-7352,,None,N,Y,N,N,N,N,N,N,N
2820-7353,,None,N,Y,N,N,N,N,N,N,N
2820-7354,,None,N,Y,N,N,N,N,N,N,N
2820-7355,,None,N,Y,N,N,N,N,N,N,N
2820-7356,,None,N,Y,N,N,N,N,N,N,N
2820-7357,,None,N,Y,N,N,N,N,N,N,N
2820-7358,,None,N,Y,N,N,N,N,N,N,N
2820-7359,,None,N,Y,N,N,N,N,N,N,N
2820-7360,,None,N,Y,N,N,N,N,N,N,N
2820-7361,,None,N,Y,N,N,N,N,N,N,N
2820-7362,,None,N,Y,N,N,N,N,N,N,N
2820-7363,,None,N,Y,N,N,N,N,N,N,N
2820-7364,,None,N,Y,N,N,N,N,N,N,N
2820-7365,,None,N,Y,N,N,N,N,N,N,N
2820-7366,,None,N,Y,N,N,N,N,N,N,N
2820-7367,,None,N,Y,N,N,N,N,N,N,N
2820-7368,,None,N,Y,N,N,N,N,N,N,N
2820-7369,,None,N,Y,N,N,N,N,N,N,N
2820-7370,,None,N,Y,N,N,N,N,N,N,N
2820-7371,,None,N,Y,N,N,N,N,N,N,N
2820-7372,,None,N,Y,N,N,N,N,N,N,N
2820-7373,,None,N,Y,N,N,N,N,N,N,N
2820-7375,,None,N,Y,N,N,N,N,N,N,N
2820-7376,,None,N,Y,N,N,N,N,N,N,N
2820-7377,,None,N,Y,N,N,N,N,N,N,N
2820-7378,,None,N,Y,N,N,N,N,N,N,N
2820-7379,,None,N,Y,N,N,N,N,N,N,N
2820-7380,,None,N,Y,N,N,N,N,N,N,N
2820-7381,,None,N,Y,N,N,N,N,N,N,N
2820-7382,,None,N,Y,N,N,N,N,N,N,N
2820-7383,,None,N,Y,N,N,N,N,N,N,N
2820-7384,,None,N,Y,N,N,N,N,N,N,N
2820-7385,,None,N,Y,N,N,N,N,N,N,N
2820-7386,,None,N,Y,N,N,N,N,N,N,N
2820-7387,,None,N,Y,N,N,N,N,N,N,N
2820-7388,,None,N,Y,N,N,N,N,N,N,N
2820-7389,,None,N,Y,N,N,N,N,N,N,N
2820-7390,,None,N,Y,N,N,N,N,N,N,N
2820-7391,,None,N,Y,N,N,N,N,N,N,N
2820-7392,,None,N,Y,N,N,N,N,N,N,N
2820-7393,,None,N,Y,N,N,N,N,N,N,N
2820-7394,,None,N,Y,N,N,N,N,N,N,N
2820-7395,,None,N,Y,N,N,N,N,N,N,N
2820-7396,,None,N,Y,N,N,N,N,N,N,N
2820-7397,,None,N,Y,N,N,N,N,N,N,N
2820-7398,,None,N,Y,N,N,N,N,N,N,N
2820-7399,,None,N,Y,N,N,N,N,N,N,N
2820-7400,,None,N,Y,N,N,N,N,N,N,N
2820-7401,,None,N,Y,N,N,N,N,N,N,N
2820-7402,,None,N,Y,N,N,N,N,N,N,N
2820-7403,,None,N,Y,N,N,N,N,N,N,N
2820-7404,,None,N,Y,N,N,N,N,N,N,N
2820-7408,,None,N,Y,N,N,N,N,N,N,N
2820-7409,,None,N,Y,N,N,N,N,N,N,N
2820-7410,,None,N,Y,N,N,N,N,N,N,N
2820-7411,,None,N,Y,N,N,N,N,N,N,N
2820-7412,,None,N,Y,N,N,N,N,N,N,N
2820-7413,,None,N,Y,N,N,N,N,N,N,N
2820-7501,,None,N,Y,N,N,N,N,N,N,N
2820-7502,,None,N,Y,N,N,N,N,N,N,N
2820-7503,,None,N,Y,N,N,N,N,N,N,N
2820-7504,,None,N,Y,N,N,N,N,N,N,N
2820-7505,,None,N,Y,N,N,N,N,N,N,N
2820-7506,,None,N,Y,N,N,N,N,N,N,N
2820-7507,,None,N,Y,N,N,N,N,N,N,N
2820-7508,,None,N,Y,N,N,N,N,N,N,N
2820-7509,,None,N,Y,N,N,N,N,N,N,N
2820-7510,,None,N,Y,N,N,N,N,N,N,N
2820-7511,,None,N,Y,N,N,N,N,N,N,N
2820-7512,,None,N,Y,N,N,N,N,N,N,N
2820-7513,,None,N,Y,N,N,N,N,N,N,N
2820-7514,,None,N,Y,N,N,N,N,N,N,N
2820-7515,,None,N,Y,N,N,N,N,N,N,N
2820-7516,,None,N,Y,N,N,N,N,N,N,N
2820-7517,,None,N,Y,N,N,N,N,N,N,N
2820-7518,,None,N,Y,N,N,N,N,N,N,N
2820-7519,,None,N,Y,N,N,N,N,N,N,N
2820-7520,,None,N,Y,N,N,N,N,N,N,N
2820-7521,,None,N,Y,N,N,N,N,N,N,N
2820-7522,,None,N,Y,N,N,N,N,N,N,N
2820-7524,,None,N,Y,N,N,N,N,N,N,N
2820-7525,,None,N,Y,N,N,N,N,N,N,N
2820-7526,,None,N,Y,N,N,N,N,N,N,N
2820-7527,,None,N,Y,N,N,N,N,N,N,N
2820-7528,,None,N,Y,N,N,N,N,N,N,N
2820-7529,,None,N,Y,N,N,N,N,N,N,N
2820-7536,,None,N,Y,N,N,N,N,N,N,N
2820-7537,,None,N,Y,N,N,N,N,N,N,N
2820-7538,,None,N,Y,N,N,N,N,N,N,N
2820-7539,,None,N,Y,N,N,N,N,N,N,N
2820-7540,,None,N,Y,N,N,N,N,N,N,N
2820-7543,,None,N,Y,N,N,N,N,N,N,N
2820-7544,,None,N,Y,N,N,N,N,N,N,N
2820-7545,,None,N,Y,N,N,N,N,N,N,N
2820-7546,,None,N,Y,N,N,N,N,N,N,N
2820-7547,,None,N,Y,N,N,N,N,N,N,N
2820-7548,,None,N,Y,N,N,N,N,N,N,N
2820-7550,,None,N,Y,N,N,N,N,N,N,N
2820-7551,,None,N,Y,N,N,N,N,N,N,N
2820-7552,,None,N,Y,N,N,N,N,N,N,N
2820-7553,,None,N,Y,N,N,N,N,N,N,N
2820-7554,,None,N,Y,N,N,N,N,N,N,N
2820-7565,,None,N,Y,N,N,N,N,N,N,N
2820-7566,,None,N,Y,N,N,N,N,N,N,N
2820-7567,,None,N,Y,N,N,N,N,N,N,N
2820-7568,,None,N,Y,N,N,N,N,N,N,N
2820-7569,,None,N,Y,N,N,N,N,N,N,N
2820-7573,,None,N,Y,N,N,N,N,N,N,N
2820-7574,,None,N,Y,N,N,N,N,N,N,N
2820-7575,,None,N,Y,N,N,N,N,N,N,N
2820-7576,,None,N,Y,N,N,N,N,N,N,N
2820-7580,,None,N,Y,N,N,N,N,N,N,N
2820-7581,,None,N,Y,N,N,N,N,N,N,N
2820-7582,,None,N,Y,N,N,N,N,N,N,N
2820-7583,,None,N,Y,N,N,N,N,N,N,N
2820-7587,,None,N,Y,N,N,N,N,N,N,N
2820-7588,,None,N,Y,N,N,N,N,N,N,N
2820-7589,,None,N,Y,N,N,N,N,N,N,N
2820-7590,,None,N,Y,N,N,N,N,N,N,N
2820-7594,,None,N,Y,N,N,N,N,N,N,N
2820-7595,,None,N,Y,N,N,N,N,N,N,N
2820-7596,,None,N,Y,N,N,N,N,N,N,N
2820-7597,,None,N,Y,N,N,N,N,N,N,N
2820-7624,,None,N,Y,N,N,N,N,N,N,N
2820-7625,,None,N,Y,N,N,N,N,N,N,N
2820-7626,,None,N,Y,N,N,N,N,N,N,N
2820-7627,,None,N,Y,N,N,N,N,N,N,N
2820-7629,,None,N,Y,N,N,N,N,N,N,N
2820-7630,,None,N,Y,N,N,N,N,N,N,N
2820-7684,,None,N,Y,N,N,N,N,N,N,N
2820-7685,,None,N,Y,N,N,N,N,N,N,N
2820-7686,,None,N,Y,N,N,N,N,N,N,N
2820-7687,,None,N,Y,N,N,N,N,N,N,N
2820-7688,,None,N,Y,N,N,N,N,N,N,N
2820-7689,,None,N,Y,N,N,N,N,N,N,N
2820-7690,,None,N,Y,N,N,N,N,N,N,N
2820-7691,,None,N,Y,N,N,N,N,N,N,N
2820-7692,,None,N,Y,N,N,N,N,N,N,N
2820-7693,,None,N,Y,N,N,N,N,N,N,N
2820-7695,,None,N,Y,N,N,N,N,N,N,N
2820-7696,,None,N,Y,N,N,N,N,N,N,N
2820-7697,,None,N,Y,N,N,N,N,N,N,N
2820-7698,,None,N,Y,N,N,N,N,N,N,N
2820-7699,,None,N,Y,N,N,N,N,N,N,N
2820-7738,,None,N,Y,N,N,N,N,N,N,N
2820-7739,,None,N,Y,N,N,N,N,N,N,N
2820-7740,,None,N,Y,N,N,N,N,N,N,N
2820-7741,,None,N,Y,N,N,N,N,N,N,N
2820-7742,,None,N,Y,N,N,N,N,N,N,N
2820-7743,,None,N,Y,N,N,N,N,N,N,N
2820-7744,,None,N,Y,N,N,N,N,N,N,N
2820-7745,,None,N,Y,N,N,N,N,N,N,N
2820-7746,,None,N,Y,N,N,N,N,N,N,N
2820-7747,,None,N,Y,N,N,N,N,N,N,N
2820-7748,,None,N,Y,N,N,N,N,N,N,N
2820-7749,,None,N,Y,N,N,N,N,N,N,N
2820-7750,,None,N,Y,N,N,N,N,N,N,N
